note,perfume_count,perfume_share,idf,main_analysis_eligible
Darjeeling Black tea,7,5.305844008186159e-05,10.710592795946415,False
Dragée,7,5.305844008186159e-05,10.710592795946415,False
Eggnog,7,5.305844008186159e-05,10.710592795946415,False
Elm,7,5.305844008186159e-05,10.710592795946415,False
Eucalyptus Blossom,7,5.305844008186159e-05,10.710592795946415,False
Eugenol,7,5.305844008186159e-05,10.710592795946415,False
Fragonia,7,5.305844008186159e-05,10.710592795946415,False
Fuji Apple,7,5.305844008186159e-05,10.710592795946415,False
Griotte Cherries,7,5.305844008186159e-05,10.710592795946415,False
Hog Plum,7,5.305844008186159e-05,10.710592795946415,False
Indian Lotus,7,5.305844008186159e-05,10.710592795946415,False
Jojoba,7,5.305844008186159e-05,10.710592795946415,False
Jujube Blossom,7,5.305844008186159e-05,10.710592795946415,False
Kadam,7,5.305844008186159e-05,10.710592795946415,False
Kiwi Flower,7,5.305844008186159e-05,10.710592795946415,False
Lantana leaves,7,5.305844008186159e-05,10.710592795946415,False
Lemon Soda,7,5.305844008186159e-05,10.710592795946415,False
Lettuce,7,5.305844008186159e-05,10.710592795946415,False
Lip gloss,7,5.305844008186159e-05,10.710592795946415,False
Litchi Blossom,7,5.305844008186159e-05,10.710592795946415,False
Mahoganywood,7,5.305844008186159e-05,10.710592795946415,False
Marble,7,5.305844008186159e-05,10.710592795946415,False
Oak Leaves,7,5.305844008186159e-05,10.710592795946415,False
Orange Honey,7,5.305844008186159e-05,10.710592795946415,False
Palestinian Sweet Lime,7,5.305844008186159e-05,10.710592795946415,False
Peach Tree,7,5.305844008186159e-05,10.710592795946415,False
Pearadise®,7,5.305844008186159e-05,10.710592795946415,False
Pencil,7,5.305844008186159e-05,10.710592795946415,False
Pennyroyal,7,5.305844008186159e-05,10.710592795946415,False
Pink Himalayan Sea Salt,7,5.305844008186159e-05,10.710592795946415,False
Pistachio Spread Cream,7,5.305844008186159e-05,10.710592795946415,False
Plum Wine,7,5.305844008186159e-05,10.710592795946415,False
Poison,7,5.305844008186159e-05,10.710592795946415,False
Rosa Alba,7,5.305844008186159e-05,10.710592795946415,False
Safflower,7,5.305844008186159e-05,10.710592795946415,False
Sea Foam,7,5.305844008186159e-05,10.710592795946415,False
Silk Vine or Milk Broom,7,5.305844008186159e-05,10.710592795946415,False
Sour Cherry Blossom,7,5.305844008186159e-05,10.710592795946415,False
Sprinkles,7,5.305844008186159e-05,10.710592795946415,False
Strawberry Fizz Candy,7,5.305844008186159e-05,10.710592795946415,False
Strawberry Jam,7,5.305844008186159e-05,10.710592795946415,False
Sugar cookie,7,5.305844008186159e-05,10.710592795946415,False
Sunscreen,7,5.305844008186159e-05,10.710592795946415,False
Texas Rosewood,7,5.305844008186159e-05,10.710592795946415,False
Thanaka Wood,7,5.305844008186159e-05,10.710592795946415,False
Velvione™,7,5.305844008186159e-05,10.710592795946415,False
Water Violet,7,5.305844008186159e-05,10.710592795946415,False
White Cardamom,7,5.305844008186159e-05,10.710592795946415,False
Yellow Champaca,7,5.305844008186159e-05,10.710592795946415,False
Amber from Tunis,6,4.547866292730994e-05,10.844124188570937,False
American Apple,6,4.547866292730994e-05,10.844124188570937,False
Ammophila (beach grass),6,4.547866292730994e-05,10.844124188570937,False
Apple Shisha Accord,6,4.547866292730994e-05,10.844124188570937,False
Araucaria,6,4.547866292730994e-05,10.844124188570937,False
Baklava,6,4.547866292730994e-05,10.844124188570937,False
Banksia Australian,6,4.547866292730994e-05,10.844124188570937,False
Begonia,6,4.547866292730994e-05,10.844124188570937,False
Belambra tree,6,4.547866292730994e-05,10.844124188570937,False
Black Narcissus,6,4.547866292730994e-05,10.844124188570937,False
Blue Cypress,6,4.547866292730994e-05,10.844124188570937,False
Bonbon,6,4.547866292730994e-05,10.844124188570937,False
Caoutchouc,6,4.547866292730994e-05,10.844124188570937,False
Caper,6,4.547866292730994e-05,10.844124188570937,False
Cashalox,6,4.547866292730994e-05,10.844124188570937,False
Chen Pi,6,4.547866292730994e-05,10.844124188570937,False
Chinese Pink Peony,6,4.547866292730994e-05,10.844124188570937,False
Coal Tar,6,4.547866292730994e-05,10.844124188570937,False
Coconut Pie,6,4.547866292730994e-05,10.844124188570937,False
Coffee Tincture,6,4.547866292730994e-05,10.844124188570937,False
Copper,6,4.547866292730994e-05,10.844124188570937,False
Cream Liqueur,6,4.547866292730994e-05,10.844124188570937,False
Curry,6,4.547866292730994e-05,10.844124188570937,False
Deer Tongue Grass,6,4.547866292730994e-05,10.844124188570937,False
Donut or Doughnut,6,4.547866292730994e-05,10.844124188570937,False
Egyptian Sage,6,4.547866292730994e-05,10.844124188570937,False
Exaltolide®,6,4.547866292730994e-05,10.844124188570937,False
Fish,6,4.547866292730994e-05,10.844124188570937,False
Genet,6,4.547866292730994e-05,10.844124188570937,False
Ginger Leaf,6,4.547866292730994e-05,10.844124188570937,False
Ginkgo,6,4.547866292730994e-05,10.844124188570937,False
Guaiacol,6,4.547866292730994e-05,10.844124188570937,False
Halva,6,4.547866292730994e-05,10.844124188570937,False
Hazel Bloosom,6,4.547866292730994e-05,10.844124188570937,False
Hookah,6,4.547866292730994e-05,10.844124188570937,False
Indian woods,6,4.547866292730994e-05,10.844124188570937,False
Israeli Basil,6,4.547866292730994e-05,10.844124188570937,False
Japanese Incense,6,4.547866292730994e-05,10.844124188570937,False
Japanese pepper,6,4.547866292730994e-05,10.844124188570937,False
Jasmolactone,6,4.547866292730994e-05,10.844124188570937,False
Kangaroo Paw,6,4.547866292730994e-05,10.844124188570937,False
Kyphi,6,4.547866292730994e-05,10.844124188570937,False
Larkspur,6,4.547866292730994e-05,10.844124188570937,False
Loganberry,6,4.547866292730994e-05,10.844124188570937,False
Lupin,6,4.547866292730994e-05,10.844124188570937,False
Mariposa Lily,6,4.547866292730994e-05,10.844124188570937,False
Menthol,6,4.547866292730994e-05,10.844124188570937,False
Mulled Wine,6,4.547866292730994e-05,10.844124188570937,False
NaturalCalm™,6,4.547866292730994e-05,10.844124188570937,False
Orchid Pink Leopard,6,4.547866292730994e-05,10.844124188570937,False
Pamplewood,6,4.547866292730994e-05,10.844124188570937,False
Pandan,6,4.547866292730994e-05,10.844124188570937,False
Pandan Leaf,6,4.547866292730994e-05,10.844124188570937,False
Pink Crystal,6,4.547866292730994e-05,10.844124188570937,False
Port Wine,6,4.547866292730994e-05,10.844124188570937,False
Powdery Musk,6,4.547866292730994e-05,10.844124188570937,False
Queen of the Night Flower,6,4.547866292730994e-05,10.844124188570937,False
RE Base,6,4.547866292730994e-05,10.844124188570937,False
Rambutan,6,4.547866292730994e-05,10.844124188570937,False
Red Maple,6,4.547866292730994e-05,10.844124188570937,False
Red Peach,6,4.547866292730994e-05,10.844124188570937,False
Rind Bergamot,6,4.547866292730994e-05,10.844124188570937,False
River Notes,6,4.547866292730994e-05,10.844124188570937,False
Rosa Rubiginosa,6,4.547866292730994e-05,10.844124188570937,False
Rose Apple,6,4.547866292730994e-05,10.844124188570937,False
Rose Thorn,6,4.547866292730994e-05,10.844124188570937,False
Sarsaparilla,6,4.547866292730994e-05,10.844124188570937,False
Sassafras,6,4.547866292730994e-05,10.844124188570937,False
Soda Bubbles,6,4.547866292730994e-05,10.844124188570937,False
St John's Wort,6,4.547866292730994e-05,10.844124188570937,False
Starflower,6,4.547866292730994e-05,10.844124188570937,False
Strobilanthes Callosus,6,4.547866292730994e-05,10.844124188570937,False
Takamaka,6,4.547866292730994e-05,10.844124188570937,False
Vegetal Notes,6,4.547866292730994e-05,10.844124188570937,False
Weeping Cherry Blossom,6,4.547866292730994e-05,10.844124188570937,False
Western Skunk Cabbage,6,4.547866292730994e-05,10.844124188570937,False
White Camelia,6,4.547866292730994e-05,10.844124188570937,False
Wolfberry,6,4.547866292730994e-05,10.844124188570937,False
Yuzu Flower,6,4.547866292730994e-05,10.844124188570937,False
Alba Rose,5,3.789888577275828e-05,10.998274868398196,False
Ambrein,5,3.789888577275828e-05,10.998274868398196,False
Anemona,5,3.789888577275828e-05,10.998274868398196,False
Anthamber™,5,3.789888577275828e-05,10.998274868398196,False
Applejack,5,3.789888577275828e-05,10.998274868398196,False
BBQ,5,3.789888577275828e-05,10.998274868398196,False
Black Diamond,5,3.789888577275828e-05,10.998274868398196,False
Black Pomegranate,5,3.789888577275828e-05,10.998274868398196,False
Black Sesame,5,3.789888577275828e-05,10.998274868398196,False
Blonde Tobacco,5,3.789888577275828e-05,10.998274868398196,False
Bois d'Encens,5,3.789888577275828e-05,10.998274868398196,False
Borage,5,3.789888577275828e-05,10.998274868398196,False
Bread Flower,5,3.789888577275828e-05,10.998274868398196,False
Cactus Juice,5,3.789888577275828e-05,10.998274868398196,False
Chinese Litchi,5,3.789888577275828e-05,10.998274868398196,False
Chinese Magnolia,5,3.789888577275828e-05,10.998274868398196,False
Chinese Plum,5,3.789888577275828e-05,10.998274868398196,False
Cosmofruit™,5,3.789888577275828e-05,10.998274868398196,False
Cosmos Flower,5,3.789888577275828e-05,10.998274868398196,False
Delonix,5,3.789888577275828e-05,10.998274868398196,False
Diviniris,5,3.789888577275828e-05,10.998274868398196,False
Feathers,5,3.789888577275828e-05,10.998274868398196,False
Fig Blossom,5,3.789888577275828e-05,10.998274868398196,False
Garlic,5,3.789888577275828e-05,10.998274868398196,False
Genmaicha,5,3.789888577275828e-05,10.998274868398196,False
Gerbera,5,3.789888577275828e-05,10.998274868398196,False
Graphite,5,3.789888577275828e-05,10.998274868398196,False
Green Coffee,5,3.789888577275828e-05,10.998274868398196,False
Green Lotus,5,3.789888577275828e-05,10.998274868398196,False
Hand Cream,5,3.789888577275828e-05,10.998274868398196,False
Hashish,5,3.789888577275828e-05,10.998274868398196,False
Himalayan Poppy,5,3.789888577275828e-05,10.998274868398196,False
Hoary Stock,5,3.789888577275828e-05,10.998274868398196,False
Horse skin,5,3.789888577275828e-05,10.998274868398196,False
Indian Tea,5,3.789888577275828e-05,10.998274868398196,False
Indonesian Pepper,5,3.789888577275828e-05,10.998274868398196,False
Knafeh,5,3.789888577275828e-05,10.998274868398196,False
Kyara wood,5,3.789888577275828e-05,10.998274868398196,False
Laurel Blossom,5,3.789888577275828e-05,10.998274868398196,False
Lemon Meringue Pie,5,3.789888577275828e-05,10.998274868398196,False
Lemon Pie,5,3.789888577275828e-05,10.998274868398196,False
Linaloe berry,5,3.789888577275828e-05,10.998274868398196,False
Longan Berries,5,3.789888577275828e-05,10.998274868398196,False
Malva,5,3.789888577275828e-05,10.998274868398196,False
Mamey,5,3.789888577275828e-05,10.998274868398196,False
Mandrake,5,3.789888577275828e-05,10.998274868398196,False
Meat,5,3.789888577275828e-05,10.998274868398196,False
Melati,5,3.789888577275828e-05,10.998274868398196,False
Melonal,5,3.789888577275828e-05,10.998274868398196,False
Mochi,5,3.789888577275828e-05,10.998274868398196,False
Moroccan Lemon,5,3.789888577275828e-05,10.998274868398196,False
Nail Polish,5,3.789888577275828e-05,10.998274868398196,False
Onycha,5,3.789888577275828e-05,10.998274868398196,False
Palm Sugar,5,3.789888577275828e-05,10.998274868398196,False
Petroleum,5,3.789888577275828e-05,10.998274868398196,False
Petunia,5,3.789888577275828e-05,10.998274868398196,False
Pink Hyacinth,5,3.789888577275828e-05,10.998274868398196,False
Pink Violet,5,3.789888577275828e-05,10.998274868398196,False
Pistachio Leaf,5,3.789888577275828e-05,10.998274868398196,False
Pittosporum,5,3.789888577275828e-05,10.998274868398196,False
Pomegranate Seed,5,3.789888577275828e-05,10.998274868398196,False
Red Bean Paste,5,3.789888577275828e-05,10.998274868398196,False
Red Cyclamen,5,3.789888577275828e-05,10.998274868398196,False
Rice Water,5,3.789888577275828e-05,10.998274868398196,False
Rose Milk,5,3.789888577275828e-05,10.998274868398196,False
Satureja,5,3.789888577275828e-05,10.998274868398196,False
Serbian Oakmoss,5,3.789888577275828e-05,10.998274868398196,False
Skatole,5,3.789888577275828e-05,10.998274868398196,False
Starfish,5,3.789888577275828e-05,10.998274868398196,False
Sudachi citrus,5,3.789888577275828e-05,10.998274868398196,False
Sulphur,5,3.789888577275828e-05,10.998274868398196,False
Tayberry,5,3.789888577275828e-05,10.998274868398196,False
Teakwood Essence,5,3.789888577275828e-05,10.998274868398196,False
Terpineol,5,3.789888577275828e-05,10.998274868398196,False
Toasted Rice,5,3.789888577275828e-05,10.998274868398196,False
Velvet Woods,5,3.789888577275828e-05,10.998274868398196,False
Water Lily Leaf,5,3.789888577275828e-05,10.998274868398196,False
Watery Cyclamen,5,3.789888577275828e-05,10.998274868398196,False
Wet Plaster,5,3.789888577275828e-05,10.998274868398196,False
White Apricot,5,3.789888577275828e-05,10.998274868398196,False
Aldron,4,3.0319108618206625e-05,11.18059642519215,False
Ambermax™,4,3.0319108618206625e-05,11.18059642519215,False
Ammonia,4,3.0319108618206625e-05,11.18059642519215,False
Aperol,4,3.0319108618206625e-05,11.18059642519215,False
Apple sherbet,4,3.0319108618206625e-05,11.18059642519215,False
Aqual,4,3.0319108618206625e-05,11.18059642519215,False
Arctic Bramble,4,3.0319108618206625e-05,11.18059642519215,False
Ashoka Flower,4,3.0319108618206625e-05,11.18059642519215,False
Bengal Pepper,4,3.0319108618206625e-05,11.18059642519215,False
Bromelia,4,3.0319108618206625e-05,11.18059642519215,False
Buckwheat,4,3.0319108618206625e-05,11.18059642519215,False
Cactus Blossom,4,3.0319108618206625e-05,11.18059642519215,False
Calissons d'Aix,4,3.0319108618206625e-05,11.18059642519215,False
Canelé,4,3.0319108618206625e-05,11.18059642519215,False
Carambola blossom,4,3.0319108618206625e-05,11.18059642519215,False
Caramelized Almond,4,3.0319108618206625e-05,11.18059642519215,False
Cherry leaf,4,3.0319108618206625e-05,11.18059642519215,False
Chinese Patchouli,4,3.0319108618206625e-05,11.18059642519215,False
Chutney,4,3.0319108618206625e-05,11.18059642519215,False
Coconut Tree,4,3.0319108618206625e-05,11.18059642519215,False
Coffee Tree,4,3.0319108618206625e-05,11.18059642519215,False
Coral Limestone,4,3.0319108618206625e-05,11.18059642519215,False
Currant Leaf and Bud,4,3.0319108618206625e-05,11.18059642519215,False
Desert Sagebrush,4,3.0319108618206625e-05,11.18059642519215,False
Diamond Orchid,4,3.0319108618206625e-05,11.18059642519215,False
Erigeron (Fleabane),4,3.0319108618206625e-05,11.18059642519215,False
Ethyl Maltol,4,3.0319108618206625e-05,11.18059642519215,False
Forest Flowers Notes,4,3.0319108618206625e-05,11.18059642519215,False
Frosted Melon,4,3.0319108618206625e-05,11.18059642519215,False
Fruit Tea,4,3.0319108618206625e-05,11.18059642519215,False
Galbanum Leaf,4,3.0319108618206625e-05,11.18059642519215,False
Glacé,4,3.0319108618206625e-05,11.18059642519215,False
Graham Crackers,4,3.0319108618206625e-05,11.18059642519215,False
Grass Tree,4,3.0319108618206625e-05,11.18059642519215,False
Greengage,4,3.0319108618206625e-05,11.18059642519215,False
Hat straw,4,3.0319108618206625e-05,11.18059642519215,False
Hatkora lemon,4,3.0319108618206625e-05,11.18059642519215,False
Hexyl acetate,4,3.0319108618206625e-05,11.18059642519215,False
Hollyhock,4,3.0319108618206625e-05,11.18059642519215,False
"Hoya carnosa, wax plant",4,3.0319108618206625e-05,11.18059642519215,False
Impatiens,4,3.0319108618206625e-05,11.18059642519215,False
Indonesian Carnation,4,3.0319108618206625e-05,11.18059642519215,False
Iris leaf,4,3.0319108618206625e-05,11.18059642519215,False
Italian Melon,4,3.0319108618206625e-05,11.18059642519215,False
Japanese Citruses,4,3.0319108618206625e-05,11.18059642519215,False
Japanese Orange,4,3.0319108618206625e-05,11.18059642519215,False
Jujube,4,3.0319108618206625e-05,11.18059642519215,False
Khella,4,3.0319108618206625e-05,11.18059642519215,False
Kopi Luwak Coffee,4,3.0319108618206625e-05,11.18059642519215,False
Kunzea,4,3.0319108618206625e-05,11.18059642519215,False
Lotus Seed,4,3.0319108618206625e-05,11.18059642519215,False
Lucuma,4,3.0319108618206625e-05,11.18059642519215,False
Mai Tai Cocktail,4,3.0319108618206625e-05,11.18059642519215,False
Massioa,4,3.0319108618206625e-05,11.18059642519215,False
Melilotus,4,3.0319108618206625e-05,11.18059642519215,False
Milkweeds,4,3.0319108618206625e-05,11.18059642519215,False
Mint Tea,4,3.0319108618206625e-05,11.18059642519215,False
Monarda,4,3.0319108618206625e-05,11.18059642519215,False
Moonshine,4,3.0319108618206625e-05,11.18059642519215,False
Mung Bean,4,3.0319108618206625e-05,11.18059642519215,False
New Magazine,4,3.0319108618206625e-05,11.18059642519215,False
Olymra plant accord,4,3.0319108618206625e-05,11.18059642519215,False
Orange Pepper,4,3.0319108618206625e-05,11.18059642519215,False
Orange Soda,4,3.0319108618206625e-05,11.18059642519215,False
Orbitone,4,3.0319108618206625e-05,11.18059642519215,False
Orchard Blossom,4,3.0319108618206625e-05,11.18059642519215,False
Parchment,4,3.0319108618206625e-05,11.18059642519215,False
Patchouli (Green),4,3.0319108618206625e-05,11.18059642519215,False
Physcool®,4,3.0319108618206625e-05,11.18059642519215,False
Pretzel,4,3.0319108618206625e-05,11.18059642519215,False
Red Fruits Sorbet,4,3.0319108618206625e-05,11.18059642519215,False
Rice Cake,4,3.0319108618206625e-05,11.18059642519215,False
Rice Leaf,4,3.0319108618206625e-05,11.18059642519215,False
Rumenian Tagetes,4,3.0319108618206625e-05,11.18059642519215,False
Sandalwood Flower,4,3.0319108618206625e-05,11.18059642519215,False
Scent Trek®,4,3.0319108618206625e-05,11.18059642519215,False
Scots pine variant,4,3.0319108618206625e-05,11.18059642519215,False
Seed Okra or Gumbo,4,3.0319108618206625e-05,11.18059642519215,False
Snowberry,4,3.0319108618206625e-05,11.18059642519215,False
Soju,4,3.0319108618206625e-05,11.18059642519215,False
Souffle,4,3.0319108618206625e-05,11.18059642519215,False
Soy Milk,4,3.0319108618206625e-05,11.18059642519215,False
Soy Sauce,4,3.0319108618206625e-05,11.18059642519215,False
Sparkling Accord,4,3.0319108618206625e-05,11.18059642519215,False
Squishmallow Accord,4,3.0319108618206625e-05,11.18059642519215,False
Sugandha Kokila,4,3.0319108618206625e-05,11.18059642519215,False
Sweet Pie,4,3.0319108618206625e-05,11.18059642519215,False
Sweet Potato,4,3.0319108618206625e-05,11.18059642519215,False
Tangerine Leaves,4,3.0319108618206625e-05,11.18059642519215,False
Tapioca,4,3.0319108618206625e-05,11.18059642519215,False
Taro,4,3.0319108618206625e-05,11.18059642519215,False
Tatami,4,3.0319108618206625e-05,11.18059642519215,False
Thalassogaia™,4,3.0319108618206625e-05,11.18059642519215,False
Timberol,4,3.0319108618206625e-05,11.18059642519215,False
Toscanol,4,3.0319108618206625e-05,11.18059642519215,False
Turnera Diffusa (Damiana),4,3.0319108618206625e-05,11.18059642519215,False
Umeshu,4,3.0319108618206625e-05,11.18059642519215,False
Viburnum,4,3.0319108618206625e-05,11.18059642519215,False
Water Pepper,4,3.0319108618206625e-05,11.18059642519215,False
White Almond,4,3.0319108618206625e-05,11.18059642519215,False
White Chocolate Truffle,4,3.0319108618206625e-05,11.18059642519215,False
White Datura,4,3.0319108618206625e-05,11.18059642519215,False
Yellow Wine,4,3.0319108618206625e-05,11.18059642519215,False
Yumberry,4,3.0319108618206625e-05,11.18059642519215,False
Affogato,3,2.273933146365497e-05,11.40373997650636,False
Algerian Geranium,3,2.273933146365497e-05,11.40373997650636,False
Althaea,3,2.273933146365497e-05,11.40373997650636,False
Aluminum,3,2.273933146365497e-05,11.40373997650636,False
Alumroot,3,2.273933146365497e-05,11.40373997650636,False
Amazon Moonflower,3,2.273933146365497e-05,11.40373997650636,False
Amberever,3,2.273933146365497e-05,11.40373997650636,False
Ambronova ™,3,2.273933146365497e-05,11.40373997650636,False
Amburana Bark,3,2.273933146365497e-05,11.40373997650636,False
Amburana Wood,3,2.273933146365497e-05,11.40373997650636,False
Apple Mint,3,2.273933146365497e-05,11.40373997650636,False
"Arbutus (Madrona, Bearberry tree)",3,2.273933146365497e-05,11.40373997650636,False
Argan Tree,3,2.273933146365497e-05,11.40373997650636,False
Asparagus,3,2.273933146365497e-05,11.40373997650636,False
Aspen,3,2.273933146365497e-05,11.40373997650636,False
Baguette,3,2.273933146365497e-05,11.40373997650636,False
Baked Pear,3,2.273933146365497e-05,11.40373997650636,False
Bearberry,3,2.273933146365497e-05,11.40373997650636,False
Behini Tree,3,2.273933146365497e-05,11.40373997650636,False
Belanis,3,2.273933146365497e-05,11.40373997650636,False
Black Gardenia,3,2.273933146365497e-05,11.40373997650636,False
Blackcurrant Juice,3,2.273933146365497e-05,11.40373997650636,False
Blue Amber,3,2.273933146365497e-05,11.40373997650636,False
Boisiris,3,2.273933146365497e-05,11.40373997650636,False
Burdock,3,2.273933146365497e-05,11.40373997650636,False
Buttered Rum,3,2.273933146365497e-05,11.40373997650636,False
California Cedar,3,2.273933146365497e-05,11.40373997650636,False
Californian Gardenia,3,2.273933146365497e-05,11.40373997650636,False
Californian Orange,3,2.273933146365497e-05,11.40373997650636,False
Cannonball Flower,3,2.273933146365497e-05,11.40373997650636,False
Carissa,3,2.273933146365497e-05,11.40373997650636,False
Carolina Reaper,3,2.273933146365497e-05,11.40373997650636,False
Cashmir wood,3,2.273933146365497e-05,11.40373997650636,False
Centella Asiatica,3,2.273933146365497e-05,11.40373997650636,False
Cepes,3,2.273933146365497e-05,11.40373997650636,False
Chai Latte,3,2.273933146365497e-05,11.40373997650636,False
Charcoal,3,2.273933146365497e-05,11.40373997650636,False
Chinese Medicinal Herbs,3,2.273933146365497e-05,11.40373997650636,False
Churros,3,2.273933146365497e-05,11.40373997650636,False
Cinnamon Flower,3,2.273933146365497e-05,11.40373997650636,False
Citron Leaf,3,2.273933146365497e-05,11.40373997650636,False
Coral Rose,3,2.273933146365497e-05,11.40373997650636,False
Cosmopolitan cocktail,3,2.273933146365497e-05,11.40373997650636,False
Cottonwood,3,2.273933146365497e-05,11.40373997650636,False
Creamsicle,3,2.273933146365497e-05,11.40373997650636,False
Daikon radish,3,2.273933146365497e-05,11.40373997650636,False
Dark Plum Wu Mei,3,2.273933146365497e-05,11.40373997650636,False
Daylily,3,2.273933146365497e-05,11.40373997650636,False
Desert Rain Accord,3,2.273933146365497e-05,11.40373997650636,False
Egyptian and Indian Jasmine,3,2.273933146365497e-05,11.40373997650636,False
Erigeron,3,2.273933146365497e-05,11.40373997650636,False
Ethylvanillin,3,2.273933146365497e-05,11.40373997650636,False
Fior di Latte,3,2.273933146365497e-05,11.40373997650636,False
Fresh Almond,3,2.273933146365497e-05,11.40373997650636,False
Frosted Orange,3,2.273933146365497e-05,11.40373997650636,False
Frothed milk,3,2.273933146365497e-05,11.40373997650636,False
Fruit Salad,3,2.273933146365497e-05,11.40373997650636,False
Garden Dill,3,2.273933146365497e-05,11.40373997650636,False
Goat's milk,3,2.273933146365497e-05,11.40373997650636,False
Golden Lily,3,2.273933146365497e-05,11.40373997650636,False
Green Chilli,3,2.273933146365497e-05,11.40373997650636,False
Guayacan,3,2.273933146365497e-05,11.40373997650636,False
Heated metal,3,2.273933146365497e-05,11.40373997650636,False
Holly Flower,3,2.273933146365497e-05,11.40373997650636,False
Holy Water,3,2.273933146365497e-05,11.40373997650636,False
Hungarian oakmoss,3,2.273933146365497e-05,11.40373997650636,False
Ironwood,3,2.273933146365497e-05,11.40373997650636,False
Japanese Lemon,3,2.273933146365497e-05,11.40373997650636,False
Juicy Apricot,3,2.273933146365497e-05,11.40373997650636,False
Katsura leaf,3,2.273933146365497e-05,11.40373997650636,False
Kudzu,3,2.273933146365497e-05,11.40373997650636,False
Kumbaru,3,2.273933146365497e-05,11.40373997650636,False
Kyoto Rose petals,3,2.273933146365497e-05,11.40373997650636,False
Lamprocapnos,3,2.273933146365497e-05,11.40373997650636,False
Lillac,3,2.273933146365497e-05,11.40373997650636,False
Lily Of the Valley Leaves,3,2.273933146365497e-05,11.40373997650636,False
Liv Tyler Rose,3,2.273933146365497e-05,11.40373997650636,False
Madeira,3,2.273933146365497e-05,11.40373997650636,False
Mangrove Wood,3,2.273933146365497e-05,11.40373997650636,False
Marian Plum,3,2.273933146365497e-05,11.40373997650636,False
Mesquite Wood,3,2.273933146365497e-05,11.40373997650636,False
Michelia leaf,3,2.273933146365497e-05,11.40373997650636,False
Milk Candy,3,2.273933146365497e-05,11.40373997650636,False
Miracle berry,3,2.273933146365497e-05,11.40373997650636,False
Moepel accord,3,2.273933146365497e-05,11.40373997650636,False
Moroccan and Indian Jasmine,3,2.273933146365497e-05,11.40373997650636,False
Moscow Mule,3,2.273933146365497e-05,11.40373997650636,False
Negroni,3,2.273933146365497e-05,11.40373997650636,False
Neoprene,3,2.273933146365497e-05,11.40373997650636,False
Norwegian pine,3,2.273933146365497e-05,11.40373997650636,False
Old House,3,2.273933146365497e-05,11.40373997650636,False
Orchid Cactus,3,2.273933146365497e-05,11.40373997650636,False
Pan de Muerto,3,2.273933146365497e-05,11.40373997650636,False
Peanut Butter,3,2.273933146365497e-05,11.40373997650636,False
Perfume lemon,3,2.273933146365497e-05,11.40373997650636,False
Pisco Sour cocktal,3,2.273933146365497e-05,11.40373997650636,False
Popsicle,3,2.273933146365497e-05,11.40373997650636,False
Portulaca or Pigweed,3,2.273933146365497e-05,11.40373997650636,False
Posidonia,3,2.273933146365497e-05,11.40373997650636,False
Princess Tree or Paulownia,3,2.273933146365497e-05,11.40373997650636,False
Purple Yam,3,2.273933146365497e-05,11.40373997650636,False
Red Mulberry,3,2.273933146365497e-05,11.40373997650636,False
Red Tulip,3,2.273933146365497e-05,11.40373997650636,False
Rumex,3,2.273933146365497e-05,11.40373997650636,False
Salted Caramel Fudge,3,2.273933146365497e-05,11.40373997650636,False
Satinwood,3,2.273933146365497e-05,11.40373997650636,False
Saucer Magnolia,3,2.273933146365497e-05,11.40373997650636,False
Sauna,3,2.273933146365497e-05,11.40373997650636,False
Seriguela,3,2.273933146365497e-05,11.40373997650636,False
Sicilian Mandarin Blossom,3,2.273933146365497e-05,11.40373997650636,False
Slate,3,2.273933146365497e-05,11.40373997650636,False
Smoketree,3,2.273933146365497e-05,11.40373997650636,False
South African Sage,3,2.273933146365497e-05,11.40373997650636,False
Spinach,3,2.273933146365497e-05,11.40373997650636,False
Squash,3,2.273933146365497e-05,11.40373997650636,False
Suederal®,3,2.273933146365497e-05,11.40373997650636,False
Sugared Almonds,3,2.273933146365497e-05,11.40373997650636,False
Sweet Alyssum,3,2.273933146365497e-05,11.40373997650636,False
Tennis Ball,3,2.273933146365497e-05,11.40373997650636,False
Terranol,3,2.273933146365497e-05,11.40373997650636,False
Tires,3,2.273933146365497e-05,11.40373997650636,False
Tokaji Wine,3,2.273933146365497e-05,11.40373997650636,False
Tonquitone™,3,2.273933146365497e-05,11.40373997650636,False
Torreya,3,2.273933146365497e-05,11.40373997650636,False
Trat Oud,3,2.273933146365497e-05,11.40373997650636,False
Tunisian Opium,3,2.273933146365497e-05,11.40373997650636,False
Vanilla Bahiana,3,2.273933146365497e-05,11.40373997650636,False
Vanilla Sauce,3,2.273933146365497e-05,11.40373997650636,False
Veloutone,3,2.273933146365497e-05,11.40373997650636,False
Virginian Patchouli,3,2.273933146365497e-05,11.40373997650636,False
Walnut Milk,3,2.273933146365497e-05,11.40373997650636,False
Wan Sao Lhong,3,2.273933146365497e-05,11.40373997650636,False
Water Heliotrope,3,2.273933146365497e-05,11.40373997650636,False
Wattleseed,3,2.273933146365497e-05,11.40373997650636,False
White Dahlia,3,2.273933146365497e-05,11.40373997650636,False
White Honeysuckle,3,2.273933146365497e-05,11.40373997650636,False
White Mimosa Honey,3,2.273933146365497e-05,11.40373997650636,False
White Tea Blossom,3,2.273933146365497e-05,11.40373997650636,False
Wild carrot,3,2.273933146365497e-05,11.40373997650636,False
Willow-Leaved,3,2.273933146365497e-05,11.40373997650636,False
