표현,accord,해당군 수,해당군 비율,전체 비율,배수,배수 CI하한,순환,신호
흔한,leather,191,0.06777856635911994,0.09934735315445975,0.6822382701403387,0.5888193146360612,False,False
흔한,rum,37,0.01312987934705465,0.0193376843123036,0.6789788857345636,0.4616379770061862,False,False
흔한,coffee,38,0.0134847409510291,0.02038514221255338,0.661498497799297,0.45259532362707744,False,False
흔한,smoky,121,0.04293825408090845,0.06671501087744743,0.6436070910605733,0.5314170814018837,False,False
흔한,oud,101,0.03584102200141945,0.05615985819031504,0.638196447718245,0.5159815659924616,False,False
흔한,cinnamon,73,0.025904897090134847,0.04077028442510676,0.6353867149914301,0.4915289027278336,False,False
흔한,tobacco,61,0.021646557842441447,0.03641930545483845,0.5943704189879221,0.4468350220200715,False,False
복잡하게 변하는 향,whiskey,42,0.011152416356877323,0.006365321086133269,1.7520587266481575,1.2251386291468969,False,True
복잡하게 변하는 향,cherry,103,0.02734997344662772,0.020546289581822575,1.3311392958670458,1.0776035116029155,False,False
복잡하게 변하는 향,smoky,333,0.08842272968667021,0.06671501087744743,1.325379828673024,1.1894636814748916,False,False
복잡하게 변하는 향,tobacco,179,0.04753053637812002,0.03641930545483845,1.3050917853735566,1.1184984437082557,False,False
복잡하게 변하는 향,balsamic,734,0.19490175252257036,0.1545403271291596,1.26117082927926,1.1793042962050846,False,False
복잡하게 변하는 향,honey,168,0.04460966542750929,0.03609701071630006,1.2358271375464682,1.0531645607789655,False,False
복잡하게 변하는 향,chocolate,77,0.020446096654275093,0.016598179034727257,1.2318276969718844,0.95951064098597,False,False
복잡하게 변하는 향,soapy,46,0.012214551248008496,0.009991136894690195,1.2225386737018826,0.8714061369415749,False,False
복잡하게 변하는 향,rum,89,0.023632501327668615,0.0193376843123036,1.2220957249070634,0.971211733740523,False,False
복잡하게 변하는 향,oud,256,0.06797663303239511,0.05615985819031504,1.210413188759047,1.0672658968890019,False,False
복잡하게 변하는 향,aldehydic,129,0.03425385023898035,0.028764805414551606,1.190825028896317,0.9888765143515056,False,False
복잡하게 변하는 향,leather,440,0.11683483802442911,0.09934735315445975,1.176023661574363,1.072755425822592,False,False
복잡하게 변하는 향,coffee,87,0.023101433882103027,0.02038514221255338,1.1332486004378683,0.8978811665154762,False,False
복잡하게 변하는 향,cacao,96,0.025491237387148168,0.022560631697687534,1.1298990971853426,0.9067716530420727,False,False
복잡하게 변하는 향,warm spicy,1572,0.41741901221455124,0.3775682861977278,1.1055457448985906,1.063831472609633,False,False
복잡하게 변하는 향,amber,1551,0.41184280403611256,0.3727338651196519,1.1049245656922164,1.0627520499318184,False,False
복잡하게 변하는 향,animalic,492,0.13064259160913436,0.11868503746676336,1.1007503085274721,1.0100598671546714,False,False
복잡하게 변하는 향,mossy,168,0.04460966542750929,0.04117315284827975,1.0834648877119724,0.9233223546555315,False,False
복잡하게 변하는 향,almond,162,0.043016463090812536,0.04068971074047216,1.0571828186536127,0.8979249520219291,False,False
복잡하게 변하는 향,caramel,188,0.04992033988316516,0.047296752880509225,1.0554707636966998,0.9084077827041731,False,False
복잡하게 변하는 향,earthy,546,0.1449814126394052,0.13802272177906696,1.0504169949023106,0.9689448279325218,False,False
복잡하게 변하는 향,lactonic,284,0.07541157727031333,0.0728386109096769,1.03532420962595,0.9195404902807429,False,False
복잡하게 변하는 향,sweet,2119,0.5626659585767393,0.5450809765530578,1.0322612286616277,1.0031951228337992,False,False
복잡하게 변하는 향,herbal,209,0.055496548061603826,0.05382322133591169,1.0310893083721033,0.8952326317136051,False,False
복잡하게 변하는 향,metallic,64,0.016994158258098777,0.01651760535009266,1.02885121044519,0.7789336881434703,False,False
복잡하게 변하는 향,nutty,185,0.04912373871481678,0.047860768672951415,1.0263884195110962,0.8821622885574952,False,False
복잡하게 변하는 향,aromatic,1586,0.42113648433351036,0.4123761179598743,1.0212436317044153,0.9830032753971781,False,False
복잡하게 변하는 향,woody,2490,0.6611789697291556,0.6622351140117637,0.9984051822981568,0.9755782051662524,False,False
복잡하게 변하는 향,fresh spicy,1289,0.3422729686670207,0.34533881234388847,0.9911222151484821,0.9472408966091734,False,False
복잡하게 변하는 향,powdery,1870,0.4965480616038237,0.5068890500362582,0.979599108657615,0.9480953292354559,False,False
복잡하게 변하는 향,coconut,132,0.03505045140732873,0.03585528966239626,0.9775531514974312,0.8137350873394,False,False
복잡하게 변하는 향,yellow floral,206,0.05469994689325544,0.05599871082104585,0.9768072530822924,0.8471143600637778,False,False
복잡하게 변하는 향,savory,34,0.009028146574614976,0.00926597373297881,0.9743332794569257,0.6483053475289817,False,False
복잡하게 변하는 향,vanilla,1294,0.34360063728093465,0.3528321650149061,0.9738359235655812,0.9308467793573568,False,False
복잡하게 변하는 향,patchouli,372,0.09877854487519915,0.10305374264765128,0.9585148713417486,0.8660452204714035,False,False
복잡하게 변하는 향,salty,80,0.021242697822623474,0.022238336959149143,0.9552287053499273,0.7481402206468433,False,False
복잡하게 변하는 향,tropical,220,0.058417419012214554,0.06147772137619854,0.9502209532904257,0.8283785261951353,False,False
복잡하게 변하는 향,marine,116,0.030801911842804036,0.03255176859237773,0.9462438808936655,0.7767178339313545,False,False
복잡하게 변하는 향,fruity,1298,0.34466277217206587,0.3645153492869229,0.9455370613234989,0.9038952414620671,False,False
복잡하게 변하는 향,musky,1125,0.2987254381306426,0.31931351220691323,0.9355239496945257,0.889743636133349,False,False
복잡하게 변하는 향,green,753,0.19994689325544343,0.21577632745145436,0.9266396162036252,0.8674386418315413,False,False
복잡하게 변하는 향,soft spicy,359,0.09532660647902283,0.10289259527838208,0.926467120603878,0.835311223970166,False,False
복잡하게 변하는 향,iris,254,0.06744556558682953,0.07356377407138828,0.9168312316518524,0.8079468202373488,False,False
복잡하게 변하는 향,aquatic,220,0.058417419012214554,0.06429780033840947,0.9085445956899686,0.7920461346953488,False,False
복잡하게 변하는 향,floral,1138,0.3021773765268189,0.3336556280718717,0.9056564646400265,0.861700182285838,False,False
