composition,fragrantica_id,x,y,family,korea_rank
D1 cap30,88050,4.773892879486084,-2.399902105331421,CITRUS,203
D1 cap30,80039,-2.5756192207336426,-1.5833072662353516,MUSK,205
D1 cap30,4064,1.9293462038040161,1.4257619380950928,GOURMAND,206
D1 cap30,114286,5.497527599334717,1.198846459388733,AMBER,208
D1 cap30,131211,4.715538024902344,1.2821886539459229,WOODY,209
D1 cap30,57879,2.405217409133911,2.0384984016418457,AMBER,210
D1 cap30,1068,5.390489101409912,-0.029068687930703163,AMBER,211
D1 cap30,93864,6.008879661560059,-0.17106448113918304,GREEN,213
D1 cap30,59828,4.0434675216674805,1.7699388265609741,WOODY,214
D1 cap30,59830,3.02602219581604,1.4136451482772827,AMBER,215
D1 cap30,73546,6.076993942260742,0.12055539339780807,GREEN,216
D1 cap30,33443,6.647709369659424,-0.8054054379463196,CITRUS,219
D1 cap30,209,-2.071963310241699,-1.5700304508209229,MUSK,220
D1 cap30,123200,6.1872944831848145,-0.03231901675462723,GREEN,221
D1 cap30,81773,2.221312999725342,1.5482375621795654,AMBER,222
D1 cap30,71607,5.081763744354248,-0.7514193058013916,GREEN,223
D1 cap30,59840,4.413483142852783,0.3321765661239624,WOODY,224
D1 cap30,73336,6.85501766204834,-2.08817720413208,AQUATIC,225
D1 cap30,38890,0.06627843528985977,-0.6488119959831238,FRUITY,226
D1 cap30,115545,-0.7760809063911438,-1.3123656511306763,MUSK,227
D1 cap30,110365,4.834679126739502,-1.8860900402069092,CITRUS,228
D1 cap30,76413,3.4046452045440674,2.003114700317383,AMBER,229
D1 cap30,70278,2.3895440101623535,2.1143689155578613,AMBER,230
D1 cap30,62770,6.182408332824707,0.634827733039856,GREEN,233
D1 cap30,72448,1.6011604070663452,-0.5674164891242981,GOURMAND,235
D1 cap30,637,6.2503180503845215,0.961236834526062,GREEN,236
D1 cap30,55532,3.2075135707855225,-0.11479263007640839,WOODY,238
D1 cap30,62839,2.294733762741089,1.9801263809204102,AMBER,239
D1 cap30,101595,-1.3679178953170776,-1.4505236148834229,MUSK,241
D2 최대균형,276,4.764275550842285,5.143062591552734,CITRUS,20
D2 최대균형,607,5.110761642456055,5.9475226402282715,CITRUS,25
D2 최대균형,30796,3.262712001800537,5.241673946380615,CITRUS,29
D2 최대균형,12192,3.809305429458618,5.810798645019531,CITRUS,31
D2 최대균형,72062,3.563248634338379,5.469847679138184,CITRUS,70
